,nombre,urls,novela_id,capitulo_id
80,Chapter 81 - The Questions Unanswered,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-81-the-questions-unanswered,65f2715cc27445147d4bf041,65f2735308dd1953fc6afebd
81,Chapter 82 - Trust,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-82-trust,65f2715cc27445147d4bf041,65f2735708dd1953fc6afebe
82,Chapter 83 - Persistence,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-83-persistence,65f2715cc27445147d4bf041,65f2735a08dd1953fc6afebf
83,Chapter 84 - Through The Woods,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-84-through-the-woods,65f2715cc27445147d4bf041,65f2735e08dd1953fc6afec0
84,Chapter 85 - Sanctuary,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-85-sanctuary,65f2715cc27445147d4bf041,65f2736208dd1953fc6afec1
85,Chapter 86 - A Little Fuzzball,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-86-a-little-fuzzball,65f2715cc27445147d4bf041,65f2736608dd1953fc6afec2
86,Chapter 87 - Cool-off Time,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-87-cool-off-time,65f2715cc27445147d4bf041,65f2736a08dd1953fc6afec3
87,Chapter 88 - Seductress,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-88-seductress,65f2715cc27445147d4bf041,65f2736d08dd1953fc6afec4
88,Chapter 89 - Better Than Bathing,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-89-better-than-bathing,65f2715cc27445147d4bf041,65f2737108dd1953fc6afec5
89,Chapter 90 - Risk,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-90-risk,65f2715cc27445147d4bf041,65f2737508dd1953fc6afec6
90,Chapter 91 - Into The Unknown,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-91-into-the-unknown,65f2715cc27445147d4bf041,65f2737908dd1953fc6afec7
91,Chapter 92 - Beast Of Legends,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-92-beast-of-legends,65f2715cc27445147d4bf041,65f2737c08dd1953fc6afec8
92,Chapter 93 - Found Them,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-93-found-them,65f2715cc27445147d4bf041,65f2738008dd1953fc6afec9
93,Chapter 94 - Boneyard,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-94-boneyard,65f2715cc27445147d4bf041,65f2738408dd1953fc6afeca
94,Chapter 95 - Take It Like A Man,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-95-take-it-like-a-man,65f2715cc27445147d4bf041,65f2738808dd1953fc6afecb
95,Chapter 96 - Changed,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-96-changed,65f2715cc27445147d4bf041,65f2738b08dd1953fc6afecc
96,Chapter 97 - The Path Forward,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-97-the-path-forward,65f2715cc27445147d4bf041,65f2738f08dd1953fc6afecd
97,Chapter 98 - Missed Gossips,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-98-missed-gossips,65f2715cc27445147d4bf041,65f2739308dd1953fc6afece
98,Chapter 99 - His Admirer,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-99-his-admirer,65f2715cc27445147d4bf041,65f2739608dd1953fc6afecf
99,Chapter 100 - No One Like You,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-100-no-one-like-you,65f2715cc27445147d4bf041,65f2739a08dd1953fc6afed0
100,Chapter 101 - Take Them Off,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-101-take-them-off,65f2715cc27445147d4bf041,65f2739e08dd1953fc6afed1
101,Chapter 102 - Close To Me,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-102-close-to-me,65f2715cc27445147d4bf041,65f273a208dd1953fc6afed2
102,Chapter 103 - Preparations,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-103-preparations,65f2715cc27445147d4bf041,65f273a608dd1953fc6afed3
103,Chapter 104 - Embrace Yourself,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-104-embrace-yourself,65f2715cc27445147d4bf041,65f273a908dd1953fc6afed4
104,Chapter 105 - A Dysfunctional Group,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-105-a-dysfunctional-group,65f2715cc27445147d4bf041,65f273ad08dd1953fc6afed5
105,Chapter 106 - Among Us,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-106-among-us,65f2715cc27445147d4bf041,65f273b108dd1953fc6afed6
106,Chapter 107 - Those Footprints,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-107-those-footprints,65f2715cc27445147d4bf041,65f273b508dd1953fc6afed7
107,Chapter 108 - Don't Eat Me,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-108-dont-eat-me,65f2715cc27445147d4bf041,65f273b808dd1953fc6afed8
108,Chapter 109 - Wicked Teachers,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-109-wicked-teachers,65f2715cc27445147d4bf041,65f273bc08dd1953fc6afed9
109,Chapter 110 - Perfect Match,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-110-perfect-match,65f2715cc27445147d4bf041,65f273c008dd1953fc6afeda
110,Chapter 111 - The Most Beautiful Sight,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-111-the-most-beautiful-sight,65f2715cc27445147d4bf041,65f273c408dd1953fc6afedb
111,"Chapter 112 - Mirror, Mirror On The Wall",https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-112-mirror-mirror-on-the-wall,65f2715cc27445147d4bf041,65f273dc08dd1953fc6afedc
112,Chapter 113 - Never Enough,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-113-never-enough,65f2715cc27445147d4bf041,65f273e008dd1953fc6afedd
113,Chapter 114 - Another Disciple?,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-114-another-disciple,65f2715cc27445147d4bf041,65f273e408dd1953fc6afede
114,Chapter 115 - Best Master,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-115-best-master,65f2715cc27445147d4bf041,65f273e808dd1953fc6afedf
115,Chapter 116 - Journey Time,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-116-journey-time,65f2715cc27445147d4bf041,65f273eb08dd1953fc6afee0
116,"Chapter 117 - Peeping, Again",https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-117-peeping-again,65f2715cc27445147d4bf041,65f273ef08dd1953fc6afee1
117,Chapter 118 - Cheap Tricks,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-118-cheap-tricks,65f2715cc27445147d4bf041,65f273f308dd1953fc6afee2
118,Chapter 119 - Stolen Moments,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-119-stolen-moments,65f2715cc27445147d4bf041,65f273f608dd1953fc6afee3
119,Chapter 120 - A Husband's Gifts,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-120-a-husbands-gifts,65f2715cc27445147d4bf041,65f273fa08dd1953fc6afee4
120,Chapter 121 - A Time For Families,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-121-a-time-for-families,65f2715cc27445147d4bf041,65f273fe08dd1953fc6afee5
121,Chapter 122 - Home Is Where The Heart Is,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-122-home-is-where-the-heart-is,65f2715cc27445147d4bf041,65f2740208dd1953fc6afee6
122,Chapter 123 - Abomination,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-123-abomination,65f2715cc27445147d4bf041,65f2740608dd1953fc6afee7
123,Chapter 124 - Aren't You An Interesting One,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-124-arent-you-an-interesting-one,65f2715cc27445147d4bf041,65f2740908dd1953fc6afee8
124,Chapter 125 - Master's Lesson,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-125-masters-lesson,65f2715cc27445147d4bf041,65f2740d08dd1953fc6afee9
125,Chapter 126 - What Kind Of Woman Does He Like?,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-126-what-kind-of-woman-does-he-like,65f2715cc27445147d4bf041,65f2741108dd1953fc6afeea
126,Chapter 127 - Where Did Your Clothes Go?,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-127-where-did-your-clothes-go,65f2715cc27445147d4bf041,65f2741508dd1953fc6afeeb
127,Chapter 128 - Behind Closed Doors,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-128-behind-closed-doors,65f2715cc27445147d4bf041,65f2741808dd1953fc6afeec
128,Chapter 129 - Special Assignment,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-129-special-assignment,65f2715cc27445147d4bf041,65f2741c08dd1953fc6afeed
129,Chapter 130 - Finding Enemies,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-130-finding-enemies,65f2715cc27445147d4bf041,65f2742008dd1953fc6afeee
130,Chapter 131 - Thank You For The Prize,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-131-thank-you-for-the-prize,65f2715cc27445147d4bf041,65f2742408dd1953fc6afeef
131,Chapter 132 - Unrequited Love,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-132-unrequited-love,65f2715cc27445147d4bf041,65f2742708dd1953fc6afef0
132,Chapter 133 - Beat Them At Their Own Game,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-133-beat-them-at-their-own-game,65f2715cc27445147d4bf041,65f2742b08dd1953fc6afef1
133,Chapter 134 - So Many Eyes,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-134-so-many-eyes,65f2715cc27445147d4bf041,65f2742f08dd1953fc6afef2
134,Chapter 135 - Winners,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-135-winners,65f2715cc27445147d4bf041,65f2743308dd1953fc6afef3
135,Chapter 136 - Divvying Up The Loot,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-136-divvying-up-the-loot,65f2715cc27445147d4bf041,65f2743708dd1953fc6afef4
136,Chapter 137 - Hidden Treasure,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-137-hidden-treasure,65f2715cc27445147d4bf041,65f2743a08dd1953fc6afef5
137,Chapter 138 - An Offering Fit For An Emperor,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-138-an-offering-fit-for-an-emperor,65f2715cc27445147d4bf041,65f2743e08dd1953fc6afef6
138,Chapter 139 - A Pleasure Worth Dying For,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-139-a-pleasure-worth-dying-for,65f2715cc27445147d4bf041,65f2744208dd1953fc6afef7
139,Chapter 140 - Plans And Surprises,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-140-plans-and-surprises,65f2715cc27445147d4bf041,65f2744608dd1953fc6afef8
